delta.rank,pval,level,nseqs,term,name,p.adj,GO_category
-839,2.27035931620312e-6,2,136,GO:0071241;GO:0071248,cellular response to inorganic substance,2.00071048664792e-4,BP
-901,4.63966232962515e-4,3,64,GO:0071242,cellular response to ammonium ion,0.0111663805983583,BP
-1423,6.96806959037191e-5,4,33,GO:0071277,cellular response to calcium ion,0.00286912177728496,BP
-441,2.4513110270735e-4,5,303,GO:0071363;GO:0070848,response to growth factor,0.00705583395129498,BP
-481,0.00100750875437706,4,202,GO:0071375;GO:1901653,cellular response to peptide,0.0198316499830646,BP
-457,9.37106874923341e-8,2,628,GO:0071495,cellular response to endogenous stimulus,1.49104116098914e-5,BP
-778,3.2018519900196e-4,2,91,GO:0071559;GO:0071560,response to transforming growth factor beta,0.0086104263844283,BP
-975,0.00344114111119697,2,38,GO:0071867;GO:0071868;GO:0071869;GO:0071870,response to monoamine,0.0468191360687322,BP
-2545,0.00102658051018688,2,7,GO:0072172,mesonephric tubule formation,0.0200608620139066,BP
-899,3.89510901055318e-4,2,66,GO:0072331,signal transduction by p53 class mediator,0.0098722054922339,BP
-412,1.01411584293083e-5,3,521,GO:0072359,circulatory system development,6.31397342207369e-4,BP
-1813,0.0014421131256312,2,13,GO:0072375,medium-term memory,0.0251076716827219,BP
462,1.14589224733842e-4,2,306,GO:0072594,establishment of protein localization to organelle,0.00415422202073068,BP
482,1.26710127518898e-4,2,276,GO:0072657,protein localization to membrane,0.00432021196683481,BP
-2175,0.00146787926424049,3,9,GO:0072697,protein localization to cell cortex,0.0254089787738361,BP
-1230,0.00334493638766821,2,24,GO:0086001,cardiac muscle cell action potential,0.0462764588950324,BP
-1379,0.00266500625938713,2,20,GO:0086002;GO:0086003,cardiac muscle cell contraction,0.0399611409784541,BP
-1820,3.88993736971868e-4,4,16,GO:0086009;GO:0086011;GO:0086013;GO:0099622,membrane repolarization during action potential,0.0098722054922339,BP
-2168,1.38493006116628e-4,3,13,GO:0086014;GO:0086019;GO:0086026;GO:0086066,cell-cell signaling involved in cardiac conduction,0.00463911075459675,BP
-1695,6.59964900320284e-4,2,17,GO:0086065,cell communication involved in cardiac conduction,0.0143713590413243,BP
-1872,7.02958690404902e-5,3,19,GO:0086091,regulation of heart rate by cardiac conduction,0.00286912177728496,BP
-652,7.9041048463386008e-06,6,203,GO:0090068,positive regulation of cell cycle process,5.52130640973506e-4,BP
-1971,0.00143618476301694,4,11,GO:0090083;GO:0090084,regulation of inclusion body assembly,0.0251076716827219,BP
-335,9.55809611284021e-4,2,436,GO:0090087;GO:0051223;GO:0070201,regulation of establishment of protein localization,0.0190762280607487,BP
-682,4.94017917821197e-5,2,152,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.0021935927389766,BP
-675,0.00361363015380368,3,79,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.0487032318140882,BP
1001,4.71533745067523e-9,3,147,GO:0090150,establishment of protein localization to membrane,1.1743240398899e-6,BP
-582,0.00213397077033726,5,119,GO:0090257,regulation of muscle system process,0.0342952450075142,BP
-543,2.31309991191044e-4,4,199,GO:0090287,regulation of cellular response to growth factor stimulus,0.00675991647725663,BP
-553,1.98174569651901e-6,3,325,GO:0090596;GO:0048592,sensory organ morphogenesis,1.89190655827681e-4,BP
592,0.00161965644847175,3,121,GO:0097164,ammonium ion metabolic process,0.0274479057303142,BP
1333,9.35861825504341e-4,3,26,GO:0097502,mannosylation,0.0187434144632478,BP
-1468,0.00241022432914014,3,18,GO:0099054,presynapse assembly,0.037024092011027,BP
-517,0.00282155062575025,5,143,GO:0140014,mitotic nuclear division,0.0414566212671811,BP
-2232,0.00208304811133693,2,8,GO:1900246,positive regulation of RIG-I signaling pathway,0.0336104213570083,BP
-1155,0.00206390209820366,2,30,GO:1901016;GO:1901379,regulation of potassium ion transmembrane transport,0.0334901734235427,BP
-1629,0.00106319831728448,4,17,GO:1901018;GO:1901381,positive regulation of potassium ion transmembrane transport,0.0204362414812265,BP
486,4.08900280229876e-9,3,680,GO:1901135,carbohydrate derivative metabolic process,1.0646276387076e-6,BP
340,0.00172303442483927,2,376,GO:1901137,carbohydrate derivative biosynthetic process,0.0287896541831886,BP
923,0.00289089306843873,3,44,GO:1901264,carbohydrate derivative transport,0.0418492998658922,BP
322,1.37595004894059e-4,4,648,GO:1901565,organonitrogen compound catabolic process,0.00463614228254806,BP
690,0.00159249869161809,2,89,GO:1901606;GO:0009063,cellular amino acid catabolic process,0.027148311028537,BP
1378,0.00164733647303857,2,22,GO:1901661,quinone metabolic process,0.0278346410547638,BP
-482,8.29223805100406e-6,2,379,GO:1901699;GO:0071417,cellular response to nitrogen compound,5.72264332001822e-4,BP
-458,7.46164585570952e-7,2,529,GO:1901701,cellular response to oxygen-containing compound,8.54806149230083e-5,BP
-416,8.83820816405105e-4,6,279,GO:1901990;GO:1901987,regulation of cell cycle phase transition,0.0178887831673797,BP
-892,1.46290574326647e-4,2,77,GO:1901992;GO:1901989,positive regulation of cell cycle phase transition,0.0048436555476476,BP
805,8.47327453773722e-4,7,73,GO:1902600,proton transmembrane transport,0.0172109633163684,BP
-607,5.91731856592284e-4,2,137,GO:1902850,microtubule cytoskeleton organization involved in mitosis,0.0133969963421368,BP
-326,2.03779830423951e-4,3,596,GO:1903047;GO:0000278,mitotic cell cycle,0.00623217574277242,BP
-516,8.01755673485697e-4,6,182,GO:1903311,regulation of mRNA metabolic process,0.016579265334751202,BP
-965,3.56745895290392e-4,2,58,GO:1903313,positive regulation of mRNA metabolic process,0.00929710390095452,BP
-1524,2.05635687043294e-4,3,25,GO:1903350;GO:1903351,response to dopamine,0.00623217574277242,BP
-391,1.42405168922506e-4,4,424,GO:1903530;GO:0051046,regulation of secretion,0.0047424232999309,BP
-515,6.34557142798263e-4,4,190,GO:1903829,positive regulation of cellular protein localization,0.0140475986717763,BP
-909,1.30777424675095e-5,6,98,GO:1903900;GO:0050792,regulation of viral process,7.64380702590759e-4,BP
-1373,1.23684906944148e-4,2,33,GO:1903901;GO:0048525,negative regulation of viral process,0.00426845901674386,BP
-2150,0.00302937926690343,2,8,GO:1904526;GO:1904528,regulation of microtubule binding,0.0433807111020571,BP
-513,0.00131137853240704,2,169,GO:1905114;GO:0016055;GO:0198738,cell surface receptor signaling pathway involved in cell-cell signaling,0.0233278765019488,BP
-613,0.00362549291982868,2,96,GO:1905330,regulation of morphogenesis of an epithelium,0.0487384490105387,BP
1241,3.62386415445789e-6,3,59,GO:1990542,mitochondrial transmembrane transport,2.92359068686406e-4,BP
-797,8.27032467018083e-5,2,104,GO:2000045;GO:1902806,regulation of cell cycle G1/S phase transition,0.00322261358576842,BP
-1956,0.00256519232004967,4,10,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,0.0386668989716961,BP
-837,0.0033539148782099,5,52,GO:2000134;GO:1902807,negative regulation of G1/S transition of mitotic cell cycle,0.0462764588950324,BP
-2889,3.83952318488752e-7,3,13,GO:2000288;GO:2000291,positive regulation of myoblast proliferation,5.07469322243793e-5,BP
-1217,0.00305465878197386,3,25,GO:2000725,regulation of cardiac muscle cell differentiation,0.0436336296836565,BP
-877,1.70143124222862e-4,2,78,GO:2001023,regulation of response to drug,0.00544457997513158,BP
-1151,0.00213746551460939,3,30,GO:2001025,positive regulation of response to drug,0.0342952450075142,BP
-623,1.64460219826131e-4,7,157,GO:2001252,positive regulation of chromosome organization,0.00529229291665212,BP
-985,4.41612540698429e-5,2,73,GO:2001257,regulation of cation channel activity,0.0020075846294608,BP
