Acropora_028526	Signal transduction mechanisms
Acropora_007764	Signal transduction mechanisms
Acropora_025875	
Acropora_017296	Function Unknown
Acropora_020597	Replication, recombination and repair
Acropora_000150	Function Unknown
Acropora_007991	Function Unknown
Acropora_011981	Function Unknown
Acropora_023261	
Acropora_023727	Cytoskeleton
Acropora_014200	Signal transduction mechanisms
Acropora_033070	Replication, recombination and repair
Acropora_032167	Function Unknown
Acropora_028013	Extracellular structures
Acropora_027291	Function Unknown
Acropora_009576	Translation, ribosomal structure and biogenesis
Acropora_029936	Inorganic ion transport and metabolism
Acropora_006803	Carbohydrate transport and metabolism
Acropora_024017	Signal transduction mechanisms
Acropora_027520	Posttranslational modification, protein turnover, chaperones
Acropora_017843	Secondary metabolites biosynthesis, transport and catabolism
Acropora_023722	Function Unknown
Acropora_023984	Function Unknown
Acropora_000224	Posttranslational modification, protein turnover, chaperones
Acropora_028446	Lipid transport and metabolism
Acropora_008899	
Acropora_019557	RNA processing and modification
Acropora_013942	Amino acid transport and metabolism
Acropora_010209	Function Unknown
Acropora_019697	Cytoskeleton
Acropora_021963	Function Unknown
Acropora_027496	Signal transduction mechanisms
Acropora_010765	RNA processing and modification
Acropora_023859	Function Unknown
Acropora_003958	Signal transduction mechanisms
Acropora_027497	Signal transduction mechanisms
Acropora_021545	Signal transduction mechanisms
Acropora_019742	Function Unknown
Acropora_022428	Transcription
Acropora_022863	Energy production and conversion
Acropora_018861	Carbohydrate transport and metabolism
Acropora_002286	Lipid transport and metabolism
Acropora_022202	Defense mechanisms
Acropora_015995	
Acropora_019622	Carbohydrate transport and metabolism
Acropora_002368	Signal transduction mechanisms
Acropora_029005	
Acropora_016207	Defense mechanisms
Acropora_023761	Transcription
Acropora_015156	Function Unknown
Acropora_021999	Cytoskeleton
Acropora_023666	
Acropora_020159	Function Unknown
Acropora_026127	Nucleotide transport and metabolism
Acropora_011269	Function Unknown
Acropora_027490	Signal transduction mechanisms
Acropora_010723	Signal transduction mechanisms
Acropora_017932	
Acropora_032368	Energy production and conversion
Acropora_021503	Function Unknown
Acropora_015994	
Acropora_022595	Intracellular trafficking, secretion, and vesicular transport
Acropora_024979	Posttranslational modification, protein turnover, chaperones
Acropora_023359	Carbohydrate transport and metabolism
Acropora_024866	Amino acid transport and metabolism
Acropora_014851	Cytoskeleton
Acropora_015199	Intracellular trafficking, secretion, and vesicular transport
Acropora_026264	Transcription
Acropora_031437	Posttranslational modification, protein turnover, chaperones
Acropora_002617	Transcription
Acropora_004535	Posttranslational modification, protein turnover, chaperones
Acropora_007714	Intracellular trafficking, secretion, and vesicular transport
Acropora_022165	Defense mechanisms
Acropora_001403	Intracellular trafficking, secretion, and vesicular transport
Acropora_017563	Signal transduction mechanisms
Acropora_012934	Transcription
Acropora_022281	Posttranslational modification, protein turnover, chaperones
Acropora_014378	Posttranslational modification, protein turnover, chaperones
Acropora_011489	Coenzyme transport and metabolism
Acropora_004501	Posttranslational modification, protein turnover, chaperones
Acropora_011517	Signal transduction mechanisms
Acropora_001985	Energy production and conversion
Acropora_003645	Function Unknown
Acropora_010594	Secondary metabolites biosynthesis, transport and catabolism
Acropora_020426	
Acropora_028468	
Acropora_026084	Intracellular trafficking, secretion, and vesicular transport
Acropora_028768	Transcription
Acropora_003297	Function Unknown
Acropora_023137	Lipid transport and metabolism
Acropora_029710	Posttranslational modification, protein turnover, chaperones
Acropora_023330	Posttranslational modification, protein turnover, chaperones
Acropora_033746	Function Unknown
Acropora_003065	Function Unknown
Acropora_013400	Function Unknown
Acropora_005790	Secondary metabolites biosynthesis, transport and catabolism
Acropora_002142	RNA processing and modification
Acropora_004087	Cytoskeleton
Acropora_015056	Signal transduction mechanisms
Acropora_020110	Energy production and conversion
Acropora_018027	Translation, ribosomal structure and biogenesis
Acropora_008070	Function Unknown
Acropora_020882	
Acropora_005560	Carbohydrate transport and metabolism
Acropora_020617	Posttranslational modification, protein turnover, chaperones
Acropora_024007	Signal transduction mechanisms
Acropora_000264	Carbohydrate transport and metabolism
Acropora_025459	Transcription
Acropora_006509	Posttranslational modification, protein turnover, chaperones
Acropora_019951	Intracellular trafficking, secretion, and vesicular transport
Acropora_34549	Intracellular trafficking, secretion, and vesicular transport
Acropora_027925	Function Unknown
Acropora_006432	Carbohydrate transport and metabolism
Acropora_014549	Intracellular trafficking, secretion, and vesicular transport
Acropora_018188	Function Unknown
Acropora_019536	Carbohydrate transport and metabolism
Acropora_016875	
Acropora_011084	Energy production and conversion
Acropora_013106	Intracellular trafficking, secretion, and vesicular transport
Acropora_017535	Nucleotide transport and metabolism
Acropora_026386	
Acropora_003833	
Acropora_021957	Replication, recombination and repair
Acropora_023053	Function Unknown
Acropora_007580	Intracellular trafficking, secretion, and vesicular transport
Acropora_006911	Posttranslational modification, protein turnover, chaperones
Acropora_002828	RNA processing and modification
Acropora_006333	Function Unknown
Acropora_013782	Posttranslational modification, protein turnover, chaperones
Acropora_031170	Cell cycle control, cell division, chromosome partitioning
Acropora_021557	
Acropora_026751	Replication, recombination and repair
Acropora_030718	Function Unknown
Acropora_019885	Translation, ribosomal structure and biogenesis
Acropora_001252	Function Unknown
Acropora_026389	Posttranslational modification, protein turnover, chaperones
Acropora_017707	Function Unknown
Acropora_007493	Secondary metabolites biosynthesis, transport and catabolism
Acropora_018253	Signal transduction mechanisms
Acropora_004828	Function Unknown
Acropora_34212	Function Unknown
Acropora_003923	Signal transduction mechanisms
Acropora_007813	Posttranslational modification, protein turnover, chaperones
Acropora_015761	Translation, ribosomal structure and biogenesis
Acropora_002087	Energy production and conversion
Acropora_012175	Replication, recombination and repair
Acropora_003418	Signal transduction mechanisms
Acropora_000814	Posttranslational modification, protein turnover, chaperones
Acropora_002459	Amino acid transport and metabolism
Acropora_008462	Posttranslational modification, protein turnover, chaperones
Acropora_002641	RNA processing and modification
Acropora_011017	Function Unknown
Acropora_002875	Function Unknown
Acropora_022971	Signal transduction mechanisms
Acropora_004386	Function Unknown
Acropora_000534	Signal transduction mechanisms
Acropora_025219	
Acropora_019380	Translation, ribosomal structure and biogenesis
Acropora_019515	Carbohydrate transport and metabolism
Acropora_017773	Translation, ribosomal structure and biogenesis
Acropora_028795	Posttranslational modification, protein turnover, chaperones
Acropora_030571	Posttranslational modification, protein turnover, chaperones
Acropora_023716	
Acropora_005825	Secondary metabolites biosynthesis, transport and catabolism
Acropora_005259	
Acropora_011562	
Acropora_007537	Carbohydrate transport and metabolism
Acropora_008226	
Acropora_017074	Amino acid transport and metabolism
Acropora_004366	Transcription
Acropora_022182	Transcription
Acropora_029322	Nucleotide transport and metabolism
Acropora_011275	Posttranslational modification, protein turnover, chaperones
Acropora_019151	Signal transduction mechanisms
Acropora_010272	
Acropora_008166	Amino acid transport and metabolism
Acropora_000265	
Acropora_027918	Posttranslational modification, protein turnover, chaperones
Acropora_027477	RNA processing and modification
Acropora_031346	Signal transduction mechanisms
Acropora_031451	Function Unknown
Acropora_019795	Cell cycle control, cell division, chromosome partitioning
Acropora_027287	Function Unknown
Acropora_026369	Cell wall/membrane/envelope biogenesis
Acropora_006223	Function Unknown
Acropora_026124	
Acropora_010353	Function Unknown
Acropora_026653	
Acropora_003282	Function Unknown
Acropora_011705	Function Unknown
Acropora_026879	Function Unknown
Acropora_020098	Signal transduction mechanisms
Acropora_027272	Signal transduction mechanisms
Acropora_007073	Amino acid transport and metabolism
Acropora_014817	Energy production and conversion
Acropora_030014	Signal transduction mechanisms
Acropora_031767	Function Unknown
Acropora_023820	Posttranslational modification, protein turnover, chaperones
Acropora_001138	Replication, recombination and repair
Acropora_023753	
Acropora_027966	Posttranslational modification, protein turnover, chaperones
Acropora_011402	Lipid transport and metabolism
Acropora_023495	Function Unknown
Acropora_023989	Signal transduction mechanisms
Acropora_015651	Posttranslational modification, protein turnover, chaperones
Acropora_022802	Function Unknown
Acropora_029709	Lipid transport and metabolism
Acropora_023209	Amino acid transport and metabolism
Acropora_013570	
Acropora_009128	Carbohydrate transport and metabolism
Acropora_008694	Translation, ribosomal structure and biogenesis
Acropora_026638	
Acropora_014004	Transcription
Acropora_026641	Function Unknown
Acropora_021799	Energy production and conversion
Acropora_022897	Function Unknown
Acropora_019738	Carbohydrate transport and metabolism
Acropora_019573	Function Unknown
Acropora_001197	Signal transduction mechanisms
Acropora_001919	Signal transduction mechanisms
Acropora_016374	Lipid transport and metabolism
Acropora_021153	
Acropora_029341	Posttranslational modification, protein turnover, chaperones
Acropora_019211	Replication, recombination and repair
Acropora_025861	Translation, ribosomal structure and biogenesis
Acropora_002137	Posttranslational modification, protein turnover, chaperones
Acropora_018471	Signal transduction mechanisms
Acropora_011816	Replication, recombination and repair
Acropora_009428	Posttranslational modification, protein turnover, chaperones
Acropora_028825	Carbohydrate transport and metabolism
Acropora_016354	Lipid transport and metabolism
Acropora_016021	
Acropora_018073	Posttranslational modification, protein turnover, chaperones
Acropora_013954	Replication, recombination and repair
Acropora_017744	RNA processing and modification
Acropora_013462	Posttranslational modification, protein turnover, chaperones
Acropora_028315	Posttranslational modification, protein turnover, chaperones
Acropora_019662	
Acropora_013553	Function Unknown
Acropora_010377	Cell cycle control, cell division, chromosome partitioning
Acropora_003437	Cytoskeleton
Acropora_010674	Transcription
Acropora_007963	Function Unknown
Acropora_023829	Intracellular trafficking, secretion, and vesicular transport
Acropora_002216	Transcription
Acropora_018091	Intracellular trafficking, secretion, and vesicular transport
Acropora_001356	Posttranslational modification, protein turnover, chaperones
Acropora_013166	Cell wall/membrane/envelope biogenesis
Acropora_026934	Function Unknown
Acropora_003462	Transcription
Acropora_013358	Posttranslational modification, protein turnover, chaperones
Acropora_004000	Posttranslational modification, protein turnover, chaperones
Acropora_033753	Function Unknown
Acropora_022599	Replication, recombination and repair
Acropora_018741	Translation, ribosomal structure and biogenesis
Acropora_009882	Defense mechanisms
Acropora_005952	Carbohydrate transport and metabolism
Acropora_019420	Replication, recombination and repair
Acropora_023661	RNA processing and modification
Acropora_031658	Posttranslational modification, protein turnover, chaperones
Acropora_029700	Energy production and conversion
Acropora_030146	Posttranslational modification, protein turnover, chaperones
Acropora_014469	Function Unknown
Acropora_001903	Signal transduction mechanisms
Acropora_008624	Inorganic ion transport and metabolism
Acropora_007663	
Acropora_017455	
Acropora_022341	Function Unknown
Acropora_022663	Intracellular trafficking, secretion, and vesicular transport
Acropora_006141	Extracellular structures
Acropora_022246	Lipid transport and metabolism
Acropora_011729	Function Unknown
Acropora_006557	Intracellular trafficking, secretion, and vesicular transport
Acropora_010762	Replication, recombination and repair
Acropora_030930	Signal transduction mechanisms
Acropora_007528	Lipid transport and metabolism
Acropora_000987	Function Unknown
Acropora_018466	Signal transduction mechanisms
Acropora_024338	Posttranslational modification, protein turnover, chaperones
Acropora_002422	Function Unknown
Acropora_005367	Replication, recombination and repair
Acropora_004560	Posttranslational modification, protein turnover, chaperones
Acropora_013309	Posttranslational modification, protein turnover, chaperones
Acropora_008748	Posttranslational modification, protein turnover, chaperones
Acropora_005692	Cell cycle control, cell division, chromosome partitioning
Acropora_003751	Function Unknown
Acropora_013749	Posttranslational modification, protein turnover, chaperones
Acropora_015230	Signal transduction mechanisms
Acropora_002098	Function Unknown
Acropora_002283	Function Unknown
Acropora_026029	Posttranslational modification, protein turnover, chaperones
Acropora_022538	Lipid transport and metabolism
Acropora_005115	Replication, recombination and repair
Acropora_000141	Defense mechanisms
Acropora_017394	Posttranslational modification, protein turnover, chaperones
Acropora_024046	Posttranslational modification, protein turnover, chaperones
Acropora_005912	Amino acid transport and metabolism
Acropora_008902	Transcription
Acropora_020254	Signal transduction mechanisms
Acropora_003261	Lipid transport and metabolism
Acropora_011105	Inorganic ion transport and metabolism
Acropora_008570	Signal transduction mechanisms
Acropora_020593	Signal transduction mechanisms
Acropora_028337	Posttranslational modification, protein turnover, chaperones
Acropora_011000	RNA processing and modification
Acropora_004706	Posttranslational modification, protein turnover, chaperones
Acropora_030020	Function Unknown
Acropora_000289	
Acropora_023099	Function Unknown
Acropora_023781	Function Unknown
Acropora_007345	Function Unknown
Acropora_000296	Function Unknown
Acropora_023803	Posttranslational modification, protein turnover, chaperones
Acropora_000906	Function Unknown
Acropora_001036	Replication, recombination and repair
Acropora_009260	Signal transduction mechanisms
Acropora_34091	Replication, recombination and repair
Acropora_019902	
Acropora_020377	Amino acid transport and metabolism
Acropora_003002	Function Unknown
Acropora_022850	Amino acid transport and metabolism
Acropora_028406	Posttranslational modification, protein turnover, chaperones
Acropora_029149	
Acropora_020281	Signal transduction mechanisms
Acropora_013969	Nucleotide transport and metabolism
Acropora_000863	Transcription
Acropora_029161	Amino acid transport and metabolism
Acropora_009234	Intracellular trafficking, secretion, and vesicular transport
Acropora_018365	Function Unknown
Acropora_006606	Inorganic ion transport and metabolism
Acropora_022129	Function Unknown
Acropora_022585	Energy production and conversion
Acropora_022314	Signal transduction mechanisms
Acropora_023112	Chromatin structure and dynamics
Acropora_012584	Function Unknown
Acropora_006012	Intracellular trafficking, secretion, and vesicular transport
Acropora_001209	Posttranslational modification, protein turnover, chaperones
Acropora_019899	Function Unknown
Acropora_026033	Signal transduction mechanisms
Acropora_34234	Posttranslational modification, protein turnover, chaperones
Acropora_029793	Function Unknown
Acropora_004890	Amino acid transport and metabolism
Acropora_34110	Intracellular trafficking, secretion, and vesicular transport
Acropora_007190	Posttranslational modification, protein turnover, chaperones
Acropora_029248	Function Unknown
Acropora_021972	Function Unknown
Acropora_018098	Amino acid transport and metabolism
Acropora_020756	Cytoskeleton
Acropora_022447	Energy production and conversion
Acropora_000371	Signal transduction mechanisms
Acropora_006121	Intracellular trafficking, secretion, and vesicular transport
Acropora_020548	Function Unknown
Acropora_002305	Signal transduction mechanisms
Acropora_019834	RNA processing and modification
Acropora_014484	Transcription
Acropora_017787	Posttranslational modification, protein turnover, chaperones
Acropora_020068	
Acropora_018515	Function Unknown
Acropora_022520	Intracellular trafficking, secretion, and vesicular transport
Acropora_013851	Signal transduction mechanisms
Acropora_027956	Function Unknown
Acropora_007697	Transcription
Acropora_004454	Cell wall/membrane/envelope biogenesis
Acropora_011058	Function Unknown
Acropora_010314	Transcription
Acropora_018935	Cytoskeleton
Acropora_022717	Signal transduction mechanisms
Acropora_002504	Inorganic ion transport and metabolism
Acropora_010290	Posttranslational modification, protein turnover, chaperones
Acropora_022611	Nucleotide transport and metabolism
Acropora_009631	
Acropora_009104	Transcription
Acropora_027451	Posttranslational modification, protein turnover, chaperones
Acropora_027838	RNA processing and modification
Acropora_033694	Posttranslational modification, protein turnover, chaperones
Acropora_009188	Nucleotide transport and metabolism
Acropora_003932	Posttranslational modification, protein turnover, chaperones
Acropora_013032	Signal transduction mechanisms
Acropora_013991	
Acropora_017700	Function Unknown
Acropora_008865	Cell wall/membrane/envelope biogenesis
Acropora_013280	Inorganic ion transport and metabolism
Acropora_003268	Function Unknown
Acropora_012527	Function Unknown
Acropora_012998	Cytoskeleton
Acropora_34152	Carbohydrate transport and metabolism
Acropora_005480	Carbohydrate transport and metabolism
Acropora_027811	Nucleotide transport and metabolism
Acropora_011356	Function Unknown
Acropora_026076	Signal transduction mechanisms
Acropora_011103	Posttranslational modification, protein turnover, chaperones
Acropora_010550	Function Unknown
Acropora_003455	Posttranslational modification, protein turnover, chaperones
Acropora_007619	Signal transduction mechanisms
Acropora_006922	Nucleotide transport and metabolism
Acropora_020119	Transcription
Acropora_005854	Function Unknown
Acropora_005795	Secondary metabolites biosynthesis, transport and catabolism
Acropora_006901	Signal transduction mechanisms
Acropora_021449	Amino acid transport and metabolism
Acropora_002540	Signal transduction mechanisms
Acropora_010016	Function Unknown
Acropora_003984	Secondary metabolites biosynthesis, transport and catabolism
Acropora_029095	Posttranslational modification, protein turnover, chaperones
Acropora_014337	Posttranslational modification, protein turnover, chaperones
Acropora_015687	Signal transduction mechanisms
Acropora_011452	
Acropora_004355	Translation, ribosomal structure and biogenesis
Acropora_010172	Cell cycle control, cell division, chromosome partitioning
Acropora_028149	Function Unknown
Acropora_011191	Signal transduction mechanisms
Acropora_014212	Amino acid transport and metabolism
Acropora_028123	Intracellular trafficking, secretion, and vesicular transport
Acropora_002457	Posttranslational modification, protein turnover, chaperones
Acropora_015835	Posttranslational modification, protein turnover, chaperones
Acropora_033476	Function Unknown
Acropora_026447	Signal transduction mechanisms
Acropora_010873	Posttranslational modification, protein turnover, chaperones
Acropora_011758	
Acropora_020278	Signal transduction mechanisms
Acropora_024957	Signal transduction mechanisms
Acropora_013897	Posttranslational modification, protein turnover, chaperones
Acropora_020467	Cell motility
Acropora_031012	Function Unknown
Acropora_021904	Signal transduction mechanisms
Acropora_016360	
Acropora_030273	Function Unknown
Acropora_025409	Replication, recombination and repair
Acropora_018671	Function Unknown
Acropora_024308	Function Unknown
Acropora_021657	Function Unknown
Acropora_027503	Posttranslational modification, protein turnover, chaperones
Acropora_023546	
Acropora_013131	
Acropora_010427	Defense mechanisms
Acropora_024113	Transcription
Acropora_011126	Intracellular trafficking, secretion, and vesicular transport
Acropora_023633	Energy production and conversion
Acropora_022152	Energy production and conversion
Acropora_012016	Function Unknown
Acropora_010801	
Acropora_015612	Posttranslational modification, protein turnover, chaperones
Acropora_033253	Posttranslational modification, protein turnover, chaperones
Acropora_033685	Translation, ribosomal structure and biogenesis
Acropora_019484	Carbohydrate transport and metabolism
Acropora_023847	Function Unknown
Acropora_013808	Function Unknown
Acropora_008219	Intracellular trafficking, secretion, and vesicular transport
Acropora_024934	Signal transduction mechanisms
Acropora_012031	Amino acid transport and metabolism
Acropora_018801	Function Unknown
Acropora_028129	Signal transduction mechanisms
Acropora_028550	Secondary metabolites biosynthesis, transport and catabolism
Acropora_34484	Posttranslational modification, protein turnover, chaperones
Acropora_018568	Signal transduction mechanisms
Acropora_030347	Inorganic ion transport and metabolism
Acropora_028397	Cytoskeleton
Acropora_031960	Function Unknown
Acropora_028038	
Acropora_022498	Function Unknown
Acropora_010131	Posttranslational modification, protein turnover, chaperones
Acropora_022482	Transcription
Acropora_006206	Function Unknown
Acropora_001793	Posttranslational modification, protein turnover, chaperones
Acropora_027051	Replication, recombination and repair
Acropora_001146	Signal transduction mechanisms
Acropora_032815	Signal transduction mechanisms
Acropora_018392	Replication, recombination and repair
Acropora_009039	Transcription
Acropora_017336	Transcription
Acropora_026820	Function Unknown
Acropora_027512	Posttranslational modification, protein turnover, chaperones
Acropora_014981	Transcription
Acropora_009346	Posttranslational modification, protein turnover, chaperones
Acropora_019767	Carbohydrate transport and metabolism
Acropora_026577	Carbohydrate transport and metabolism
Acropora_031812	Cell wall/membrane/envelope biogenesis
Acropora_020476	Inorganic ion transport and metabolism
Acropora_019853	Translation, ribosomal structure and biogenesis
Acropora_008941	Function Unknown
Acropora_022173	Function Unknown
Acropora_000964	Function Unknown
Acropora_024748	Transcription
Acropora_016042	Coenzyme transport and metabolism
Acropora_001724	Signal transduction mechanisms
Acropora_002058	Posttranslational modification, protein turnover, chaperones
Acropora_019758	Signal transduction mechanisms
Acropora_015455	Function Unknown
Acropora_032009	
Acropora_021773	Cell cycle control, cell division, chromosome partitioning
Acropora_027404	Energy production and conversion
Acropora_000155	Function Unknown
Acropora_022020	Transcription
Acropora_005483	Cytoskeleton
Acropora_015284	Function Unknown
Acropora_004064	
Acropora_015916	
Acropora_018063	
Acropora_013002	Nucleotide transport and metabolism
Acropora_006251	Function Unknown
Acropora_014601	Function Unknown
Acropora_021896	Posttranslational modification, protein turnover, chaperones
Acropora_012746	Cell cycle control, cell division, chromosome partitioning
Acropora_015519	Transcription
Acropora_014421	Posttranslational modification, protein turnover, chaperones
Acropora_006164	Function Unknown
Acropora_002334	Function Unknown
Acropora_004806	Posttranslational modification, protein turnover, chaperones
Acropora_033600	Function Unknown
Acropora_003219	Carbohydrate transport and metabolism
Acropora_025246	Replication, recombination and repair
Acropora_031284	Function Unknown
Acropora_005490	Amino acid transport and metabolism
Acropora_002051	Extracellular structures
Acropora_029384	RNA processing and modification
Acropora_008464	Lipid transport and metabolism
Acropora_012084	Function Unknown
Acropora_016428	Function Unknown
Acropora_007455	Signal transduction mechanisms
Acropora_014113	Transcription
Acropora_018208	Amino acid transport and metabolism
Acropora_013405	Carbohydrate transport and metabolism
Acropora_018219	Transcription
Acropora_026591	Function Unknown
Acropora_027892	Lipid transport and metabolism
Acropora_024132	Posttranslational modification, protein turnover, chaperones
Acropora_000513	Amino acid transport and metabolism
Acropora_008208	
Acropora_015450	Function Unknown
Acropora_030937	
Acropora_014841	Amino acid transport and metabolism
Acropora_029470	Signal transduction mechanisms
Acropora_015375	Transcription
Acropora_029565	Posttranslational modification, protein turnover, chaperones
Acropora_019923	Function Unknown
Acropora_030400	Signal transduction mechanisms
Acropora_016126	Translation, ribosomal structure and biogenesis
Acropora_014648	Replication, recombination and repair
Acropora_024415	Amino acid transport and metabolism
Acropora_031182	Signal transduction mechanisms
Acropora_001121	Signal transduction mechanisms
Acropora_014804	
Acropora_004203	Intracellular trafficking, secretion, and vesicular transport
Acropora_015980	Posttranslational modification, protein turnover, chaperones
Acropora_005198	Signal transduction mechanisms
Acropora_001187	Function Unknown
Acropora_022222	Lipid transport and metabolism
Acropora_012837	Carbohydrate transport and metabolism
Acropora_026428	Replication, recombination and repair
Acropora_009254	
Acropora_022477	Defense mechanisms
Acropora_004934	Posttranslational modification, protein turnover, chaperones
Acropora_016886	Transcription
Acropora_033147	Replication, recombination and repair
Acropora_017374	Function Unknown
Acropora_004600	Replication, recombination and repair
Acropora_010608	Translation, ribosomal structure and biogenesis
Acropora_006050	Signal transduction mechanisms
Acropora_013725	Intracellular trafficking, secretion, and vesicular transport
Acropora_019649	Intracellular trafficking, secretion, and vesicular transport
Acropora_008052	Function Unknown
Acropora_006671	
Acropora_031380	Posttranslational modification, protein turnover, chaperones
Acropora_008781	Signal transduction mechanisms
Acropora_029764	Posttranslational modification, protein turnover, chaperones
Acropora_024230	Transcription
Acropora_015270	
Acropora_015215	Intracellular trafficking, secretion, and vesicular transport
Acropora_021433	Intracellular trafficking, secretion, and vesicular transport
Acropora_018612	Intracellular trafficking, secretion, and vesicular transport
Acropora_023478	Function Unknown
Acropora_006732	Function Unknown
Acropora_014947	Coenzyme transport and metabolism
Acropora_017858	Function Unknown
Acropora_008611	Signal transduction mechanisms
Acropora_019366	
Acropora_021742	Cytoskeleton
Acropora_003337	Signal transduction mechanisms
Acropora_008020	Posttranslational modification, protein turnover, chaperones
Acropora_004554	Nucleotide transport and metabolism
Acropora_018051	RNA processing and modification
Acropora_017893	Intracellular trafficking, secretion, and vesicular transport
Acropora_029329	Function Unknown
Acropora_005728	Replication, recombination and repair
Acropora_023584	Coenzyme transport and metabolism
Acropora_032931	Function Unknown
Acropora_014875	Amino acid transport and metabolism
Acropora_008553	Transcription
Acropora_005441	Cytoskeleton
Acropora_005893	Signal transduction mechanisms
Acropora_007895	Lipid transport and metabolism
Acropora_004152	Lipid transport and metabolism
Acropora_032522	Amino acid transport and metabolism
Acropora_008948	RNA processing and modification
Acropora_019962	Intracellular trafficking, secretion, and vesicular transport
Acropora_012888	Signal transduction mechanisms
Acropora_019186	Amino acid transport and metabolism
Acropora_015642	
Acropora_029922	Inorganic ion transport and metabolism
Acropora_027863	
Acropora_028805	
Acropora_020134	Transcription
Acropora_015087	Signal transduction mechanisms
Acropora_018917	Function Unknown
Acropora_033531	Function Unknown
Acropora_009303	Posttranslational modification, protein turnover, chaperones
Acropora_017860	Posttranslational modification, protein turnover, chaperones
Acropora_003374	Posttranslational modification, protein turnover, chaperones
Acropora_015221	Signal transduction mechanisms
Acropora_000337	Inorganic ion transport and metabolism
Acropora_030098	Function Unknown
Acropora_009458	Extracellular structures
Acropora_013705	Amino acid transport and metabolism
Acropora_022322	Transcription
Acropora_025698	Posttranslational modification, protein turnover, chaperones
Acropora_001848	Energy production and conversion
Acropora_014704	Signal transduction mechanisms
Acropora_003799	Lipid transport and metabolism
Acropora_014183	Replication, recombination and repair
Acropora_015075	Posttranslational modification, protein turnover, chaperones
Acropora_027540	Intracellular trafficking, secretion, and vesicular transport
Acropora_006840	Signal transduction mechanisms
Acropora_031834	Replication, recombination and repair
Acropora_000733	Extracellular structures
Acropora_027519	Posttranslational modification, protein turnover, chaperones
Acropora_006686	Transcription
Acropora_000625	RNA processing and modification
Acropora_014037	Secondary metabolites biosynthesis, transport and catabolism
Acropora_014859	Function Unknown
Acropora_019913	Lipid transport and metabolism
Acropora_009096	Coenzyme transport and metabolism
Acropora_011476	
Acropora_006224	Function Unknown
Acropora_004483	Intracellular trafficking, secretion, and vesicular transport
Acropora_012940	Signal transduction mechanisms
Acropora_030266	Replication, recombination and repair
Acropora_014431	Replication, recombination and repair
Acropora_019682	Cytoskeleton
Acropora_020639	Secondary metabolites biosynthesis, transport and catabolism
Acropora_020571	Energy production and conversion
Acropora_013626	Signal transduction mechanisms
Acropora_015561	Function Unknown
Acropora_025976	Transcription
Acropora_023160	Signal transduction mechanisms
Acropora_024147	Function Unknown
Acropora_006751	Intracellular trafficking, secretion, and vesicular transport
Acropora_021136	Transcription
Acropora_003569	Posttranslational modification, protein turnover, chaperones
Acropora_015090	
Acropora_022487	Function Unknown
Acropora_027317	
Acropora_022185	
Acropora_029988	RNA processing and modification
Acropora_032224	Replication, recombination and repair
Acropora_014522	Signal transduction mechanisms
Acropora_34376	Intracellular trafficking, secretion, and vesicular transport
Acropora_012390	Energy production and conversion
Acropora_000079	Carbohydrate transport and metabolism
Acropora_022982	Function Unknown
Acropora_017878	Function Unknown
Acropora_002656	Amino acid transport and metabolism
Acropora_032198	Function Unknown
Acropora_020193	Translation, ribosomal structure and biogenesis
Acropora_014940	Intracellular trafficking, secretion, and vesicular transport
Acropora_016110	
Acropora_008876	
Acropora_026047	Posttranslational modification, protein turnover, chaperones
Acropora_020536	Function Unknown
Acropora_006453	Cell wall/membrane/envelope biogenesis
Acropora_028842	Carbohydrate transport and metabolism
Acropora_015112	Function Unknown
Acropora_019892	Inorganic ion transport and metabolism
Acropora_019709	Function Unknown
Acropora_025584	Replication, recombination and repair
Acropora_010084	Intracellular trafficking, secretion, and vesicular transport
Acropora_016731	Secondary metabolites biosynthesis, transport and catabolism
Acropora_001867	Transcription
Acropora_002065	Function Unknown
Acropora_018806	
Acropora_006214	Signal transduction mechanisms
Acropora_009125	Posttranslational modification, protein turnover, chaperones
Acropora_029993	Transcription
Acropora_014714	
Acropora_022917	
Acropora_019503	Replication, recombination and repair
Acropora_031191	Signal transduction mechanisms
Acropora_031998	Amino acid transport and metabolism
Acropora_013714	Carbohydrate transport and metabolism
Acropora_026401	Function Unknown
Acropora_020050	Defense mechanisms
Acropora_028075	Function Unknown
Acropora_020223	Chromatin structure and dynamics
Acropora_020466	Function Unknown
Acropora_015494	Cytoskeleton
Acropora_023235	Amino acid transport and metabolism
Acropora_007875	Intracellular trafficking, secretion, and vesicular transport
Acropora_018776	Translation, ribosomal structure and biogenesis
Acropora_013103	Extracellular structures
Acropora_008264	Carbohydrate transport and metabolism
Acropora_012829	Signal transduction mechanisms
Acropora_005439	Cell cycle control, cell division, chromosome partitioning
Acropora_007442	Replication, recombination and repair
Acropora_026210	Function Unknown
Acropora_017881	Function Unknown
Acropora_020676	
Acropora_025220	Function Unknown
Acropora_015419	Signal transduction mechanisms
Acropora_010106	Function Unknown
Acropora_010642	Transcription
Acropora_011525	Function Unknown
Acropora_018105	
Acropora_011558	Function Unknown
Acropora_017578	RNA processing and modification
Acropora_032063	Function Unknown
Acropora_010849	Signal transduction mechanisms
Acropora_007951	Intracellular trafficking, secretion, and vesicular transport
Acropora_024350	Transcription
Acropora_022151	Function Unknown
Acropora_021109	
Acropora_007935	Lipid transport and metabolism
Acropora_026408	RNA processing and modification
Acropora_009668	RNA processing and modification
