"","pval","term","direction","color"
"144/426 post-embryonic animal organ development",0.00017461092341603,"GO:0048569;GO:0007444",0,"dodgerblue2"
"115/355 instar larval or pupal development",0.00656560715511531,"GO:0002165;GO:0007560;GO:0048563;GO:0009886;GO:0007552;GO:0048707",0,"dodgerblue2"
"21/64 leg disc development",0.025519352452786,"GO:0007478;GO:0007480;GO:0035218",0,"skyblue2"
"13/26 regulation of non-canonical Wnt signaling pathway",0.0362041172009488,"GO:2000050",0,"skyblue2"
"71/223 regulation of Wnt signaling pathway",0.0305355626824712,"GO:0030111;GO:0060828",0,"skyblue2"
"34/118 negative regulation of Wnt signaling pathway",0.0143375438033865,"GO:0030178;GO:0090090",0,"skyblue2"
"22/79 negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0427064853494253,"GO:0090101",0,"skyblue2"
"62/199 regulation of cellular response to growth factor stimulus",0.0131063122397181,"GO:0090287",0,"skyblue2"
"18/72 regulation of BMP signaling pathway",0.0141000731558556,"GO:0030510",0,"skyblue2"
"9/38 negative regulation of BMP signaling pathway",0.0358480740840707,"GO:0030514",0,"skyblue2"
"3/12 regulation of myoblast fusion",0.0499418710444251,"GO:1901739",0,"skyblue2"
"18/65 regulation of striated muscle cell differentiation",0.00769541726433722,"GO:0051153",0,"dodgerblue2"
"9/30 regulation of myotube differentiation",0.0345612788127976,"GO:0010830",0,"skyblue2"
"31/113 regulation of muscle cell differentiation",0.00529742953083618,"GO:0051147",0,"dodgerblue2"
"5/17 negative regulation of striated muscle cell differentiation",0.0462448918298992,"GO:0051154",0,"skyblue2"
"146/406 negative regulation of cell differentiation",0.00162602719006652,"GO:0045596",0,"dodgerblue2"
"8/37 negative regulation of muscle cell differentiation",0.0439688712129948,"GO:0051148",0,"skyblue2"
"8/19 regulation of neuromuscular synaptic transmission",0.0265906613637597,"GO:1900073",0,"skyblue2"
"49/137 regulation of synapse assembly",0.0231148556099346,"GO:0008582;GO:0051963;GO:1904396",0,"skyblue2"
"77/220 regulation of synapse structure or activity",0.000545430169036236,"GO:0050807;GO:0050803",0,"dodgerblue2"
"53/210 negative regulation of growth",0.00318251693671034,"GO:0045926",0,"dodgerblue2"
"32/119 negative regulation of developmental growth",0.0296926317192219,"GO:0048640",0,"skyblue2"
"237/705 negative regulation of multicellular organismal process",4.98553582286488e-06,"GO:0051241;GO:0051093",0,"dodgerblue2"
"99/288 negative regulation of nervous system development",0.0126574168881922,"GO:0010721;GO:0050768;GO:0051961",0,"skyblue2"
"43/146 negative regulation of neuron differentiation",0.0175027873380382,"GO:0045665",0,"skyblue2"
"39/118 negative regulation of cell projection organization",0.00812783883360157,"GO:0010977;GO:0031345",0,"dodgerblue2"
"162/485 negative regulation of cellular component organization",0.00205827951430708,"GO:0051129",0,"dodgerblue2"
"19/45 regulation of neuron projection regeneration",0.0415236706836297,"GO:0048679;GO:0070570",0,"skyblue2"
"192/576 regulation of cell projection organization",1.36829960056739e-07,"GO:0010975;GO:0045664;GO:0120035;GO:0031344",0,"dodgerblue2"
"119/335 positive regulation of cell projection organization",0.00809124054109215,"GO:0010976;GO:0031346;GO:0045666",0,"dodgerblue2"
"199/557 positive regulation of cell differentiation",0.000723718530355477,"GO:0045597",0,"dodgerblue2"
"149/421 positive regulation of cell development",0.00258540789535385,"GO:0010720;GO:0050769;GO:0051962",0,"dodgerblue2"
"264/752 regulation of nervous system development",3.96626809719192e-06,"GO:0060284;GO:0050767;GO:0051960",0,"dodgerblue2"
"48/124 regulation of dendrite development",0.00377143158882068,"GO:0050773",0,"dodgerblue2"
"80/224 regulation of cell morphogenesis involved in differentiation",0.002042475377295,"GO:0010769",0,"dodgerblue2"
"33/83 regulation of dendrite morphogenesis",0.0128847311224973,"GO:0048814",0,"skyblue2"
"104/294 positive regulation of growth",0.0154923185972429,"GO:0045927",0,"skyblue2"
"71/198 regulation of cell size",0.00372875035539743,"GO:0008361",0,"dodgerblue2"
"98/286 regulation of cellular component size",0.041772738665031,"GO:0032535",0,"skyblue2"
"51/147 regulation of axonogenesis",0.0055693688765876,"GO:0050770",0,"dodgerblue2"
"133/410 regulation of developmental growth",0.00162602719006652,"GO:0048638",0,"dodgerblue2"
"192/607 regulation of growth",3.46859584341893e-05,"GO:0040008",0,"dodgerblue2"
"91/287 regulation of cell growth",0.00498849804225304,"GO:0001558",0,"dodgerblue2"
"28/93 regulation of extent of cell growth",0.0467260344839535,"GO:0030516;GO:0061387",0,"skyblue2"
